,ditau_matched_vis_mass,tau_0_decay_mode,tau_1_decay_mode,tau_0_matched_decay_mode,tau_1_matched_decay_mode,NOMINAL_pileup_random_run_number,event_is_bad_batman,tau_0_matched_pdgId,tau_1_matched_pdgId,tau_0_jet_rnn_medium,tau_1_jet_rnn_medium,ditau_dr,ditau_coll_approx_x0,ditau_coll_approx_x1,tau_0_q,tau_1_q,ditau_qxq,tau_0_n_charged_tracks,tau_1_n_charged_tracks,ditau_deta,ditau_CP_phi_star_cp_a1_rho,ditau_CP_phi_star_cp_ip_ip,ditau_CP_phi_star_cp_ip_rho,ditau_CP_phi_star_cp_ip_rho_opt,ditau_CP_phi_star_cp_rho_ip,ditau_CP_phi_star_cp_rho_rho,tauspinner_HCP_Theta_0,tauspinner_HCP_Theta_10,tauspinner_HCP_Theta_20,tauspinner_HCP_Theta_30,tauspinner_HCP_Theta_40,tauspinner_HCP_Theta_50,tauspinner_HCP_Theta_60,tauspinner_HCP_Theta_70,tauspinner_HCP_Theta_80,tauspinner_HCP_Theta_90,tauspinner_HCP_Theta_100,tauspinner_HCP_Theta_110,tauspinner_HCP_Theta_120,tauspinner_HCP_Theta_130,tauspinner_HCP_Theta_140,tauspinner_HCP_Theta_150,tauspinner_HCP_Theta_160,tauspinner_HCP_Theta_170,phi_star,tau_0_p4X,tau_0_p4Y,tau_0_p4Z,tau_0_p4E,tau_0_p4T,tau_0_decay_neutral_p4X,tau_0_decay_neutral_p4Y,tau_0_decay_neutral_p4Z,tau_0_decay_neutral_p4E,tau_0_decay_neutral_p4T,tau_1_p4X,tau_1_p4Y,tau_1_p4Z,tau_1_p4E,tau_1_p4T,tau_1_decay_neutral_p4X,tau_1_decay_neutral_p4Y,tau_1_decay_neutral_p4Z,tau_1_decay_neutral_p4E,tau_1_decay_neutral_p4T,tau_0_decay_charged_p4X,tau_0_decay_charged_p4Y,tau_0_decay_charged_p4Z,tau_0_decay_charged_p4E,tau_0_decay_charged_p4T,tau_1_decay_charged_p4X,tau_1_decay_charged_p4Y,tau_1_decay_charged_p4Z,tau_1_decay_charged_p4E,tau_1_decay_charged_p4T
766,98.99904,0,1,0,1,311321,0,-15,15,1,1,1.8729717,0.86271435,0.6605302,1.0,-1.0,-1.0,1,1,0.003914237,-5.0,1.6147211,4.7256403,4.7256403,-5.0,-5.0,0.038480015460104655,0.01897784082152404,0.07077387419708162,0.18762074953364605,0.3554250091894097,0.5539469829227728,0.7592419908291991,0.9465484251235434,1.0932743654813493,1.181722498051211,1.2012246726897917,1.1494286393142341,1.0325817639776698,0.8647775043219057,0.666255530588543,0.4609605226821163,0.2736540883877723,0.1269281480299665,4.725640296936035,73.31022039998898,50.56317045526909,41.83900280265931,98.39473958044957,89.0562890625,0.0,0.0,0.0,0.0,0.0,11.767047539741407,-37.82268954270851,18.780782957724703,43.83762152024,39.61084765625,9.522516774280572,-30.907040511683856,15.546823775894511,35.883776668925016,32.340740234375,70.6507967252657,48.728925627683886,40.32123851313575,94.82544503329943,85.82565625,3.6492770203562777,-11.43090231544742,5.475999645159321,13.190481508168345,11.999281250000001
767,45.787586,0,2,0,2,306269,0,15,-15,1,1,0.86533284,0.59211373,0.24747506,-1.0,1.0,-1.0,1,1,0.53598475,-5.0,3.219814,2.3812296,-5.0,-5.0,-5.0,0.5743415354763011,0.6235681624724422,0.7042958150604784,0.8067875469250297,0.9186813425863671,1.026481158911186,1.1171847470948655,1.179851915760062,1.206924079496844,1.1951359358159723,1.145909308819831,1.0651816562317948,0.9626899243672437,0.850796128705906,0.7429963123810874,0.6522927241974078,0.5896255555322116,0.5625533917954293,2.3812296390533447,-66.66924502091081,-9.709206078678461,-180.9407292641543,193.07668015837766,67.3725234375,0.0,0.0,0.0,0.0,0.0,-37.634928093038724,22.29112928266188,-64.30515692295918,77.77168806288665,43.741082031249995,-3.1785416535704556,1.8231285829698203,-5.42633209697674,6.553234567539175,3.66427685546875,-67.12260327474694,-9.775229755901504,-182.171146273396,194.38967308349928,67.83066406250002,-32.65258903787137,19.39961106601603,-55.79675701167907,67.49691884224131,37.980738281250005
768,84.68657,3,1,3,1,304494,0,-15,15,0,0,1.837208,0.6856169,0.74965227,1.0,-1.0,-1.0,3,1,0.7856922,5.339065,5.920859,4.8384204,-5.0,-5.0,-5.0,1.194941988694741,1.0278459222622756,0.8634988784799911,0.721723536332074,0.619620094462768,0.5695037348478261,0.5774192300955039,0.6424118546586637,0.756642538826006,0.906333376221601,1.0734294426540667,1.2377764864363512,1.3795518285842683,1.4816552704535741,1.5317716300685162,1.5238561348208386,1.4588635102576788,1.3446328260903362,5.339065074920654,50.899848532969216,58.99724228263233,-194.34448572267308,209.38301819499378,77.91963281250001,0.0,0.0,0.0,0.0,0.0,23.87986626609398,-24.6754723502923,-33.27810932808909,47.81798311356118,34.33841796875,7.311290031438532,-7.41554254192417,-10.364015275986258,14.692728315565587,10.4137041015625,48.13050301558146,55.78733271928078,-183.7706371758712,197.9933419715858,73.68019959571657,14.822392365889995,-15.455567509561309,-20.480676351815923,29.632000710478152,21.414431640625
769,88.586006,1,1,1,1,304337,0,15,-15,1,1,1.5186963,1.1273335,0.39612174,-1.0,1.0,-1.0,1,1,0.08334887,-5.0,5.6028266,6.1471686,6.1471686,3.6335278,4.1780024,1.822230402689786,1.6840720262721067,1.5267330651745914,1.3691909201813577,1.2304474990530223,1.1272373060124798,1.072009013560641,1.071423968849985,1.125552736906958,1.2278665894483527,1.366024965866032,1.5233639269635473,1.680906071956781,1.8196494930851164,1.9228596861256588,1.9780879785774979,1.9786730232881535,1.9245442552311807,4.17800235748291,45.21968117986987,-65.60537633458776,237.03235544366052,250.06643616683505,79.67989062500001,5.1100112850820825,-7.623281208902982,26.925165675911433,28.446606089271977,9.177506835937502,39.05843290234267,23.898476152618965,148.68062999186225,155.5719385942759,45.789718750000006,14.98470175230779,8.945647504336424,56.437890542275944,59.074695126920666,17.45181640625,40.351863662132956,-58.33347422839976,211.37672151838782,222.9600973183582,70.93001562500001,20.73741197082413,12.91145350401594,79.54264132578984,83.20935738067107,24.4283828125
770,73.04018,3,1,3,1,310634,0,-15,15,1,1,1.2385299,0.49429366,0.5971194,1.0,-1.0,-1.0,3,1,0.17276886,5.648147,5.693594,4.9735303,-5.0,-5.0,-5.0,0.5797013040638562,0.29590019099625325,0.09725236300293766,0.007717679869607363,0.03809534577333207,0.18472136587952248,0.42991047819378425,0.7440892571651125,1.089363105264618,1.4240869007122106,1.7078880137798134,1.906535841773129,1.9960705249064599,1.965692859002735,1.8190668388965445,1.5738777265822823,1.2596989476109548,0.9144250995114487,5.648147106170654,60.22454976916519,-32.91623236388901,31.96444333641228,75.71129628885573,68.6328984375,0.0,0.0,0.0,0.0,0.0,-9.524750940561733,-60.630614785461994,17.25609027398269,63.7539409078894,61.37419921875001,-7.112171100792202,-45.074806232993765,12.40959359025631,47.289928815588794,45.63245703125,59.75163665480737,-32.65775670476873,31.713442225776046,75.122256867772,68.09395829231832,-2.9256347766879904,-18.82170615960167,5.776004128088896,19.904714644515714,19.047728515624996
771,106.41816,0,1,0,1,302347,0,-15,15,1,0,1.114564,1.3074092,0.7664005,1.0,-1.0,-1.0,1,1,0.7963214,-5.0,1.5275456,5.237063,5.237063,-5.0,-5.0,0.4270198857809205,0.35924189660214123,0.33239450719709734,0.34971590895330507,0.40911688518230227,0.5034328014858299,0.6212877664030054,0.7484667318107817,0.8696300375193537,0.9701636006803216,1.0379415898591007,1.0647889792641447,1.047467577507937,0.9880666012789397,0.8937506849754122,0.7758957200582364,0.6487167546504603,0.5275534489418882,5.237062931060791,-3.790451226204881,-126.1990106459154,-319.0806947034984,343.1516392806149,126.255921875,0.0,0.0,0.0,0.0,0.0,49.68393971025193,-53.35372619418293,-70.81761885749908,101.63783303761352,72.904828125,46.74787097778999,-50.04117443750857,-66.56164432501123,95.49844655746924,68.479796875,-5.434800845060981,-180.9458686508392,-457.50226707269724,492.01553664338365,181.02746875,6.770664755645408,-7.430383555211969,-9.721662599730958,13.985088648301646,10.0524873046875
772,88.521,2,1,2,1,307732,0,-15,15,1,1,1.882046,0.6755739,0.7343869,1.0,-1.0,-1.0,1,1,0.060239434,-5.0,3.6813507,3.2539563,-5.0,0.47826394,3.1968796,0.4066137512797483,0.6682036339256043,0.9699587594584428,1.2754830063076543,1.5479256412455693,1.7544260616736125,1.8700772692665373,1.880930021558596,1.785675316453801,1.5958022771975142,1.3342123945516584,1.0324572690188198,0.7269330221696086,0.4544903872316934,0.24798996680365024,0.13233875921072497,0.1214860069186663,0.21674071202346173,3.1968796253204346,43.24903894225951,48.4341811840321,-54.67320646336589,84.88526834134744,64.93342187500001,35.02703847166341,39.73591827799371,-44.15713860223019,68.96203588514724,52.970148437499994,24.52692067549243,-41.7068809698258,-44.62542697127515,65.82144400134145,48.38423046874999,14.652591044601522,-24.440969561585057,-26.554085168942198,38.95121405282955,28.496656249999997,10.609186828643388,11.371649621158637,-13.533823440602625,20.616816363828033,15.552146484375003,9.818409890580012,-17.170823589850865,-17.969601478397028,26.72385474838111,19.77974609375
773,91.27885,0,2,0,2,310809,0,-15,15,0,0,2.3155398,0.730719,0.5342657,1.0,-1.0,-1.0,1,1,0.07564986,-5.0,1.4021157,0.3624061,-5.0,-5.0,-5.0,1.7877148062569446,1.618089538712707,1.4189208295663047,1.2142313645578837,1.028709714062229,0.8847325271370721,0.7996655774025595,0.7837691944511423,0.8389607166723878,0.9585832319462964,1.128208499490534,1.3273772086369362,1.532066673645357,1.7175883241410121,1.861565511066169,1.9466324608006813,1.9625288437520987,1.9073373215308531,0.3624061048030853,-65.32050617610376,-3.179052456885302,-99.2209311491472,118.8346249193805,65.39782031250002,0.0,0.0,0.0,0.0,0.0,21.1249813584381,25.342819879798423,-54.73925435002153,63.913295359030066,32.99277734375001,20.479785132785842,24.703390358376755,-53.47103665319629,62.37020389909434,32.08861315612468,-61.655504272667486,-3.0006822330815135,-93.6538447499396,112.1671405413082,61.72848046874999,4.416860544794689,5.164149921346001,-11.041391289723876,12.965681736107696,6.79537353515625
774,84.5758,1,3,1,3,284285,0,-15,15,1,0,1.2662803,0.53046364,1.1874902,1.0,-1.0,-1.0,1,3,0.30565745,4.8622184,0.95003444,-5.0,-5.0,0.67886084,-5.0,1.8709354596033627,1.9610660408227525,1.9356891680827777,1.7978656667586348,1.564219085168261,1.2629306493077506,0.9303401910856238,0.6065630282758608,0.3306514651553244,0.1358845082573404,0.04575392703795123,0.07113079977792555,0.20895430110206814,0.442600882692442,0.7438893185529524,1.07647977677508,1.400256939584842,1.676168502705379,4.862218379974365,72.16668191026471,-95.6742294041979,-7.083857798242727,120.04902828149065,119.83984375,23.301981211835308,-31.07763478327556,-1.9269251972741708,38.89129687262333,38.843296875,-23.458440354636636,-35.603567415667065,10.620324601695732,43.93977390974353,42.636984375000004,0.0,0.0,0.0,0.0,0.0,44.4718692856432,-58.77284116830299,-4.725733606454116,73.8535446316561,73.7020625,-23.468599700229042,-35.61898695208177,10.624924209825194,43.97217669341774,42.6554498673049
775,77.01109,0,1,0,1,304211,0,15,-15,1,1,1.3657078,0.66540956,0.7076438,-1.0,1.0,-1.0,1,1,0.17990577,-5.0,3.7490008,4.7758594,4.7758594,-5.0,-5.0,0.43695282155223303,0.34395833670019,0.3386915908061116,0.42178783115371493,0.5832244247871836,0.8035297359639478,1.0561316927959763,1.310562771281488,1.5361348283523302,1.7056405448367555,1.7986350296887987,1.803901775582877,1.7208055352352738,1.5593689416018048,1.339063630425041,1.0864616735930122,0.8320305951075009,0.6064585380366582,4.775859355926514,-61.62405816664505,24.88473934770287,-74.21597726625129,99.62322058091623,66.45882031250001,0.0,0.0,0.0,0.0,0.0,10.163972017254844,60.368484626898066,-86.07158563165059,105.62186381835026,61.21813671875,4.284724041427598,27.311614989029454,-38.37848793888208,47.299151466959,27.645671875,-58.51718885712764,23.63013789406856,-70.47426747133936,94.6006694693133,63.10819921875,6.135718114100637,34.580147043485304,-49.86493638901292,60.991515534474274,35.1202734375
776,67.68088,0,0,0,0,302925,0,15,-15,1,1,1.4688208,0.7079025,0.38422325,-1.0,1.0,-1.0,1,1,0.29290265,-5.0,1.3335261,-5.0,-5.0,-5.0,-5.0,0.6138188020094698,0.6106104665383021,0.6902427684352536,0.8431108768439428,1.0507766417972833,1.2881925072216234,1.5267226158617881,1.7375967162862962,1.895380279813685,1.9810422800451608,1.9842506155163282,1.904618313619377,1.751750205210688,1.5440844402573473,1.3066685748330076,1.068138466192842,0.8572643657683342,0.6994808022409453,1.3335261344909668,51.974602926788705,-61.22178628756598,68.0237431448795,105.24588399114855,80.3085703125,0.0,0.0,0.0,0.0,0.0,28.323511722244895,18.250994594400527,42.892808870519694,54.54459801637477,33.69451171875,0.0,0.0,0.0,0.0,0.0,52.05465683294188,-61.31608317215976,68.12851674666302,105.4080814143671,80.432265625,27.702914581285217,17.851096616493365,41.95298351221611,53.34965259561291,32.95623046875
